mul_name,single-sided,zero-error,mue_ED0,var_ED0,mue_ED,NMED,var_ED,mue_RED,var_RED,mue_ARED,var_ARED,RMS_ED,RMS_RED,ER,WCE,WCRE
ReFAM_sta2_j2_k4_const0,YES,NO,49.0,796.5,49.0,0.000754,796.5,0.019111,0.005674,0.019111,0.005674,56.546441,0.077713,0.936523,118.0,1.0
ReFAM_sta2_j2_k4_const1,NO,YES,13.0,796.5,25.578125,0.000393,311.259521,4834289.56983,2973889165839509.0,4834289.56983,2973889165839509.0,31.072496,54747233.002996,0.976563,62.0,620000000.0
ReFAM_sta2_j2_k5_const0,YES,NO,121.0,4256.5,121.0,0.001861,4256.5,0.038406,0.012686,0.038406,0.012686,137.468178,0.118999,0.9646,310.0,1.0
ReFAM_sta2_j2_k5_const1,NO,YES,5.0,4256.5,53.485352,0.000823,1420.817168,9824523.966885,1.228237887529894e+16,9824523.966885,1.228237887529894e+16,65.433172,111260505.780282,0.98999,184.0,1260000000.0
ReFAM_sta2_j2_k6_const0,YES,NO,281.0,19292.5,281.0,0.004321,19292.5,0.072815,0.026098,0.072815,0.026098,313.454143,0.1772,0.980408,694.0,1.0
ReFAM_sta2_j2_k6_const1,NO,YES,27.0,19292.5,114.679199,0.001764,6870.181267,19804992.764743,4.9912443658092344e+16,19804992.764743,4.9912443658092344e+16,141.49735,224287051.334855,0.995789,440.0,2540000000.0
ReFAM_sta2_j2_k7_const0,YES,NO,569.0,76844.5,569.0,0.00875,76844.5,0.125056,0.04496,0.125056,0.04496,632.934041,0.246168,0.987274,1462.0,1.0
ReFAM_sta2_j2_k7_const1,NO,YES,59.0,76844.5,228.118652,0.003508,28287.380453,39765930.371748,2.0122491467813034e+17,39765930.371748,2.0122491467813034e+17,283.417537,450340142.444002,0.997818,952.0,5100000000.0
ReFAM_sta2_j2_k8_const0,YES,NO,1017.0,240700.5,1017.0,0.01564,240700.5,0.195156,0.069581,0.195156,0.069581,1129.15433,0.328126,0.990219,2486.0,1.0
ReFAM_sta2_j2_k8_const1,NO,YES,5.0,240700.5,399.955627,0.006151,80760.996078,79687805.601528,8.08059222534634e+17,79687805.601528,8.08059222534634e+17,490.63785,902446324.662299,0.998825,1464.0,10220000000.0
ReFAM_sta2_j3_k1_const0,YES,NO,7.25,34.4375,7.25,0.000111,34.4375,0.003637,0.000692,0.003637,0.000692,9.327379,0.026556,0.734375,20.0,1.0
ReFAM_sta2_j3_k1_const1,NO,YES,4.75,34.4375,6.125,9.4e-05,19.484375,935668.94894,111404797055465.8,935668.94894,111404797055465.8,7.549834,10596238.645741,0.78125,12.0,120000000.0
ReFAM_sta2_j3_k2_const0,YES,NO,20.25,180.9375,20.25,0.000311,180.9375,0.008875,0.002093,0.008875,0.002093,24.310492,0.046607,0.871094,52.0,1.0
ReFAM_sta2_j3_k2_const1,NO,YES,7.75,180.9375,12.75,0.000196,78.4375,2183227.547475,606537228413179.6,2183227.547475,606537228413179.6,15.524175,24724556.840063,0.890625,28.0,280000000.0
ReFAM_sta2_j3_k3_const0,YES,NO,48.25,782.9375,48.25,0.000742,782.9375,0.018625,0.005303,0.018625,0.005303,55.776339,0.075164,0.932617,116.0,1.0
ReFAM_sta2_j3_k3_const1,NO,YES,11.75,782.9375,24.90625,0.000383,300.678711,4678344.745084,2785119926383148.5,4678344.745084,2785119926383148.5,30.347982,52981193.228706,0.945313,60.0,600000000.0
ReFAM_sta2_j3_k4_const0,YES,NO,120.25,4226.9375,120.25,0.001849,4226.9375,0.03792,0.012233,0.03792,0.012233,136.700402,0.116921,0.963623,308.0,1.0
ReFAM_sta2_j3_k4_const1,NO,YES,3.75,4226.9375,53.144531,0.000817,1416.658798,9668579.142178,1.1895556663303096e+16,9668579.142178,1.1895556663303096e+16,65.122961,109494466.005993,0.976074,184.0,1240000000.0
ReFAM_sta2_j3_k5_const0,YES,NO,280.25,19226.9375,280.25,0.00431,19226.9375,0.072329,0.025577,0.072329,0.025577,312.67715,0.175524,0.980164,692.0,1.0
ReFAM_sta2_j3_k5_const1,NO,YES,28.25,19226.9375,114.609863,0.001763,6889.579239,19649047.940047,4.9129515501013e+16,19649047.940047,4.9129515501013e+16,141.509717,222521011.560565,0.989868,440.0,2520000000.0
ReFAM_sta2_j3_k6_const0,YES,NO,568.25,76754.9375,568.25,0.008739,76754.9375,0.12457,0.04442,0.12457,0.04442,632.189054,0.244821,0.987152,1460.0,1.0
ReFAM_sta2_j3_k6_const1,NO,YES,60.25,76754.9375,228.139893,0.003508,28337.189414,39609985.547039,1.9964977463094854e+17,39609985.547039,1.9964977463094854e+17,283.522486,448574102.66971,0.994781,952.0,5080000000.0
ReFAM_sta2_j3_k7_const0,YES,NO,1016.25,240610.9375,1016.25,0.015629,240610.9375,0.19467,0.069061,0.19467,0.069061,1128.439188,0.327043,0.990143,2484.0,1.0
ReFAM_sta2_j3_k7_const1,NO,YES,3.75,240610.9375,399.849854,0.006149,80745.094643,79531860.776786,8.048996587071302e+17,79531860.776786,8.048996587071302e+17,490.535422,900680284.888004,0.997101,1464.0,10200000000.0
ReFAM_sta2_j4_k1_const0,YES,NO,18.5,167.75,18.5,0.000285,167.75,0.00783,0.001613,0.00783,0.001613,22.58318,0.04092,0.824219,48.0,1.0
ReFAM_sta2_j4_k1_const1,NO,YES,5.5,167.75,11.25,0.000173,71.4375,1871337.898,445619188221235.6,1871337.898,445619188221235.6,14.071247,21192477.291482,0.765625,24.0,240000000.0
ReFAM_sta2_j4_k2_const0,YES,NO,46.5,755.75,46.5,0.000715,755.75,0.017579,0.004631,0.017579,0.004631,54.018515,0.070287,0.920898,112.0,1.0
ReFAM_sta2_j4_k2_const1,NO,YES,9.5,755.75,23.6875,0.000364,284.902344,4366455.09564,2426148913647125.5,4366455.09564,2426148913647125.5,29.086079,49449113.680126,0.882813,56.0,560000000.0
ReFAM_sta2_j4_k3_const0,YES,NO,118.5,4171.75,118.5,0.001822,4171.75,0.036874,0.011375,0.036874,0.011375,134.959253,0.112849,0.960693,304.0,1.0
ReFAM_sta2_j4_k3_const1,NO,YES,1.5,4171.75,52.527344,0.000808,1414.878159,9356689.4928,1.1140479705482216e+16,9356689.4928,1.1140479705482216e+16,64.606501,105962386.457412,0.947266,184.0,1200000000.0
ReFAM_sta2_j4_k4_const0,YES,NO,278.5,19115.75,278.5,0.004283,19115.75,0.071284,0.024563,0.071284,0.024563,310.93086,0.172175,0.979431,688.0,1.0
ReFAM_sta2_j4_k4_const1,NO,YES,30.5,19115.75,114.505859,0.001761,6934.408169,19337158.290692,4.7582226653012504e+16,19337158.290692,4.7582226653012504e+16,141.583897,218988932.011985,0.977173,440.0,2480000000.0
ReFAM_sta2_j4_k5_const0,YES,NO,566.5,76587.75,566.5,0.008712,76587.75,0.123525,0.043343,0.123525,0.043343,630.483941,0.242078,0.986847,1456.0,1.0
ReFAM_sta2_j4_k5_const1,NO,YES,62.5,76587.75,228.157715,0.003509,28438.057157,39298095.897657,1.9651806200248243e+17,39298095.897657,1.9651806200248243e+17,283.714645,445042023.121129,0.988495,952.0,5040000000.0
ReFAM_sta2_j4_k6_const0,YES,NO,1014.5,240395.75,1014.5,0.015602,240395.75,0.193624,0.068007,0.193624,0.068007,1126.767944,0.324803,0.989929,2480.0,1.0
ReFAM_sta2_j4_k6_const1,NO,YES,1.5,240395.75,399.613281,0.006146,80707.225449,79219971.127338,7.985990985178592e+17,79219971.127338,7.985990985178592e+17,490.303987,897148205.339421,0.993408,1464.0,10160000000.0
ReFAM_sta2_j5_k1_const0,YES,NO,41.0,683.0,41.0,0.000631,683.0,0.014988,0.003436,0.014988,0.003436,48.620983,0.060506,0.869141,96.0,1.0
ReFAM_sta2_j5_k1_const1,NO,YES,7.0,683.0,21.5,0.000331,269.75,3742675.796802,1782476752880637.8,3742675.796802,1782476752880637.8,27.055499,42384954.582965,0.757813,48.0,480000000.0
ReFAM_sta2_j5_k2_const0,YES,NO,113.0,3963.0,113.0,0.001738,3963.0,0.034283,0.009707,0.034283,0.009707,129.352232,0.104321,0.949463,288.0,1.0
ReFAM_sta2_j5_k2_const1,NO,YES,1.0,3963.0,50.796875,0.000781,1383.67749,8732910.194026,9704595654545758.0,8732910.194026,9704595654545758.0,62.960305,98898227.360252,0.890625,176.0,1120000000.0
ReFAM_sta2_j5_k3_const0,YES,NO,273.0,18715.0,273.0,0.004198,18715.0,0.068693,0.022482,0.068693,0.022482,305.358805,0.164925,0.976746,672.0,1.0
ReFAM_sta2_j5_k3_const1,NO,YES,33.0,18715.0,113.5,0.001745,6921.75,18713378.99201,4.456191882171927e+16,18713378.99201,4.456191882171927e+16,140.726685,211924772.914825,0.950928,432.0,2400000000.0
ReFAM_sta2_j5_k4_const0,YES,NO,561.0,75995.0,561.0,0.008627,75995.0,0.120934,0.041047,0.120934,0.041047,625.072796,0.235949,0.985657,1440.0,1.0
ReFAM_sta2_j5_k4_const1,NO,YES,65.0,75995.0,227.523926,0.003499,28452.863197,38674316.599005,1.9032890661060486e+17,38674316.599005,1.9032890661060486e+17,283.231354,437977864.023971,0.975815,944.0,4960000000.0
ReFAM_sta2_j5_k5_const0,YES,NO,1009.0,239451.0,1009.0,0.015517,239451.0,0.191033,0.06569,0.191033,0.06569,1121.397343,0.319661,0.989212,2464.0,1.0
ReFAM_sta2_j5_k5_const1,NO,YES,1.0,239451.0,398.725586,0.006132,80469.907119,78596191.828656,7.860722480050228e+17,78596191.828656,7.860722480050228e+17,489.338329,890084046.242259,0.986649,1456.0,10080000000.0
ReFAM_sta2_j6_k1_const0,YES,NO,100.0,3592.0,100.0,0.001538,3592.0,0.029045,0.007144,0.029045,0.007144,116.584733,0.089372,0.907715,256.0,1.0
ReFAM_sta2_j6_k1_const1,NO,YES,4.0,3592.0,47.34375,0.000728,1366.569336,7485351.596154,7129907011479343.0,7485351.596154,7129907011479343.0,60.06663,84769909.16593,0.777344,160.0,960000000.0
ReFAM_sta2_j6_k2_const0,YES,NO,260.0,17832.0,260.0,0.003998,17832.0,0.063454,0.01902,0.063454,0.01902,292.28753,0.151812,0.968201,640.0,1.0
ReFAM_sta2_j6_k2_const1,NO,YES,36.0,17832.0,110.820313,0.001704,6846.858337,17465820.394262,3.881838261794773e+16,17465820.394262,3.881838261794773e+16,138.304013,197796454.720503,0.900391,416.0,2240000000.0
ReFAM_sta2_j6_k3_const0,YES,NO,548.0,74536.0,548.0,0.008428,74536.0,0.115695,0.037052,0.115695,0.037052,612.241782,0.224582,0.982529,1408.0,1.0
ReFAM_sta2_j6_k3_const1,NO,YES,68.0,74536.0,225.478516,0.003468,28319.438992,37426758.001351,1.782476752855059e+17,37426758.001351,1.782476752855059e+17,281.35387,423849545.829649,0.950775,928.0,4800000000.0
ReFAM_sta2_j6_k4_const0,YES,NO,996.0,237352.0,996.0,0.015317,237352.0,0.185795,0.061528,0.185795,0.061528,1108.768686,0.309916,0.987366,2432.0,1.0
ReFAM_sta2_j6_k4_const1,NO,YES,4.0,237352.0,396.798828,0.006102,79918.689999,77348633.231046,7.613156264370213e+17,77348633.231046,7.613156264370213e+17,487.204269,875955728.047942,0.9729,1440.0,9920000000.0
ReFAM_sta2_j7_k1_const0,YES,NO,232.0,16288.0,232.0,0.003568,16288.0,0.053705,0.014043,0.053705,0.014043,264.786707,0.130103,0.938965,576.0,1.0
ReFAM_sta2_j7_k1_const1,NO,YES,40.0,16288.0,105.15625,0.001617,6830.163086,14970703.197814,2.8519628045769376e+16,14970703.197814,2.8519628045769376e+16,133.746028,169539818.33186,0.799561,384.0,1920000000.0
ReFAM_sta2_j7_k2_const0,YES,NO,520.0,71584.0,520.0,0.007997,71584.0,0.105946,0.030925,0.105946,0.030925,584.793981,0.205302,0.973572,1344.0,1.0
ReFAM_sta2_j7_k2_const1,NO,YES,72.0,71584.0,220.726563,0.003394,28047.784607,34931640.805074,1.5527353047071338e+17,34931640.805074,1.5527353047071338e+17,277.070388,395592909.441006,0.900024,896.0,4480000000.0
ReFAM_sta2_j7_k3_const0,YES,NO,968.0,232864.0,968.0,0.014887,232864.0,0.176045,0.05492,0.176045,0.05492,1081.613609,0.293107,0.982849,2368.0,1.0
ReFAM_sta2_j7_k3_const1,NO,YES,8.0,232864.0,392.527344,0.006037,78850.284409,74853516.034884,7.129907011370995e+17,74853516.034884,7.129907011370995e+17,482.626149,847699091.659299,0.94458,1408.0,9600000000.0
ReFAM_sta2_j8_k1_const0,YES,NO,448.0,62848.0,448.0,0.00689,62848.0,0.08665,0.021861,0.08665,0.021861,513.373159,0.171376,0.939331,1152.0,1.0
ReFAM_sta2_j8_k1_const1,NO,YES,64.0,62848.0,202.84375,0.003119,25798.413086,29941406.409971,1.140785121822269e+17,29941406.409971,1.140785121822269e+17,258.735386,339079636.663719,0.793701,768.0,3840000000.0
ReFAM_sta2_j8_k2_const0,YES,NO,896.0,218496.0,896.0,0.013779,218496.0,0.15675,0.044501,0.15675,0.044501,1010.599822,0.262814,0.968933,2176.0,1.0
ReFAM_sta2_j8_k2_const1,NO,YES,0.0,218496.0,378.546875,0.005822,75198.263428,69863281.640413,6.21094121878494e+17,69863281.640413,6.21094121878494e+17,467.435557,791185818.882012,0.887329,1280.0,8960000000.0
ReFAM_sta3_j1_k1_const0,YES,NO,1.0,1.25,1.0,1.5e-05,1.25,0.000663,0.00011,0.000663,0.00011,1.5,0.010525,0.5,3.0,1.0
ReFAM_sta3_j1_k1_const1,YES,YES,2.0,1.25,2.0,3.1e-05,1.25,233917.23738,6962799815899.444,233917.23738,6962799815899.444,2.291288,2649059.661435,0.875,3.0,30000000.0
ReFAM_sta3_j1_k2_const0,YES,NO,3.0,6.75,3.0,4.6e-05,6.75,0.001814,0.000369,0.001814,0.000369,3.968627,0.019292,0.6875,9.0,1.0
ReFAM_sta3_j1_k2_const1,NO,YES,4.0,6.75,4.125,6.3e-05,5.734375,545806.887007,37908576775679.93,545806.887007,37908576775679.93,4.769696,6181139.210016,0.9375,7.0,70000000.0
ReFAM_sta3_j1_k3_const0,YES,NO,8.0,34.25,8.0,0.000123,34.25,0.004328,0.00105,0.004328,0.00105,9.912114,0.032693,0.8125,25.0,1.0
ReFAM_sta3_j1_k3_const1,NO,YES,7.0,34.25,7.75,0.000119,23.1875,1169586.186159,174069995399299.72,1169586.186159,174069995399299.72,9.124144,13245298.307177,0.96875,15.0,150000000.0
ReFAM_sta3_j1_k4_const0,YES,NO,20.0,168.25,20.0,0.000308,168.25,0.009523,0.002711,0.009523,0.002711,23.837995,0.052927,0.890625,65.0,1.0
ReFAM_sta3_j1_k4_const1,NO,YES,11.0,168.25,14.195313,0.000218,87.743103,2417144.784544,743472291462047.4,2417144.784544,743472291462047.4,17.007351,27373616.501498,0.984375,34.0,310000000.0
ReFAM_sta3_j1_k5_const0,YES,NO,47.375,757.859375,47.375,0.000729,757.859375,0.019692,0.006498,0.019692,0.006498,54.792791,0.082983,0.9375,145.0,1.0
ReFAM_sta3_j1_k5_const1,NO,YES,15.625,757.859375,26.082031,0.000401,321.727646,4912261.981842,3070594718844642.5,4912261.981842,3070594718844642.5,31.654384,55630252.890141,0.992188,82.0,630000000.0
ReFAM_sta3_j1_k6_const0,YES,NO,108.25,3264.1875,108.25,0.001665,3264.1875,0.03879,0.014581,0.03879,0.014581,122.402002,0.12683,0.964844,305.0,1.0
ReFAM_sta3_j1_k6_const1,NO,YES,18.75,3264.1875,49.208984,0.000757,1194.225857,9902496.378029,1.247811091459429e+16,9902496.378029,1.247811091459429e+16,60.131107,112143525.667428,0.996338,178.0,1270000000.0
ReFAM_sta3_j1_k7_const0,YES,NO,246.0,14635.25,246.0,0.003783,14635.25,0.073551,0.030459,0.073551,0.030459,274.137283,0.189392,0.980469,689.0,1.0
ReFAM_sta3_j1_k7_const1,NO,YES,9.0,14635.25,98.665771,0.001517,4981.315537,19882965.174322,5.030622867001619e+16,19882965.174322,5.030622867001619e+16,121.310552,225170071.222001,0.998352,434.0,2550000000.0
ReFAM_sta3_j1_k8_const0,YES,NO,544.3125,62756.152344,544.3125,0.008371,62756.152344,0.129903,0.053899,0.129903,0.053899,599.192999,0.266034,0.987305,1414.0,1.0
ReFAM_sta3_j1_k8_const1,NO,YES,33.3125,62756.152344,204.302521,0.003142,22126.355014,39843902.779097,2.0201480563527254e+17,39843902.779097,2.0201480563527254e+17,252.716986,451223162.331149,0.999283,903.0,5110000000.0
ReFAM_sta3_j1_k9_const0,YES,NO,1092.3125,254237.652344,1092.3125,0.016798,254237.652344,0.211671,0.083907,0.211671,0.083907,1203.072837,0.358764,0.990234,2948.0,1.0
ReFAM_sta3_j1_k9_const1,NO,YES,69.3125,254237.652344,411.387726,0.006327,89802.014036,79765778.007989,8.096413253833943e+17,79765778.007989,8.096413253833943e+17,508.961565,903329344.549442,0.999451,1925.0,10230000000.0
ReFAM_sta3_j2_k1_const0,YES,NO,2.75,5.9375,2.75,4.2e-05,5.9375,0.001637,0.000298,0.001637,0.000298,3.674235,0.017342,0.65625,8.0,1.0
ReFAM_sta3_j2_k1_const1,NO,YES,3.25,5.9375,3.375,5.2e-05,5.109375,467834.474503,27851199263827.152,467834.474503,27851199263827.152,4.062019,5298119.322871,0.8125,6.0,60000000.0
ReFAM_sta3_j2_k2_const0,YES,NO,7.75,32.4375,7.75,0.000119,32.4375,0.004151,0.000949,0.004151,0.000949,9.617692,0.031087,0.804688,24.0,1.0
ReFAM_sta3_j2_k2_const1,NO,YES,6.25,32.4375,7.0625,0.000109,21.621094,1091613.773679,151634307103470.2,1091613.773679,151634307103470.2,8.455767,12362278.420031,0.90625,14.0,140000000.0
ReFAM_sta3_j2_k3_const0,YES,NO,19.75,164.4375,19.75,0.000304,164.4375,0.009346,0.002577,0.009346,0.002577,23.547824,0.051621,0.888672,64.0,1.0
ReFAM_sta3_j2_k3_const1,NO,YES,10.25,164.4375,13.617188,0.000209,84.072205,2339172.372096,696279981598351.5,2339172.372096,696279981598351.5,16.416455,26490596.614353,0.953125,34.0,300000000.0
ReFAM_sta3_j2_k4_const0,YES,NO,47.125,750.734375,47.125,0.000725,750.734375,0.019515,0.006332,0.019515,0.006332,54.511467,0.081933,0.937012,144.0,1.0
ReFAM_sta3_j2_k4_const1,NO,YES,14.875,750.734375,25.638672,0.000394,314.658504,4834289.569424,2973889165844514.5,4834289.569424,2973889165844514.5,31.176915,54747233.002996,0.976563,82.0,620000000.0
ReFAM_sta3_j2_k5_const0,YES,NO,108.0,3251.5,108.0,0.001661,3251.5,0.038613,0.014384,0.038613,0.014384,122.12903,0.125996,0.964722,304.0,1.0
ReFAM_sta3_j2_k5_const1,NO,YES,18.0,3251.5,48.907227,0.000752,1183.58319,9824523.96563,1.2282378875330632e+16,9824523.96563,1.2282378875330632e+16,59.795485,111260505.780282,0.988525,178.0,1260000000.0
ReFAM_sta3_j2_k6_const0,YES,NO,245.75,14608.4375,245.75,0.003779,14608.4375,0.073374,0.030237,0.073374,0.030237,273.864017,0.188735,0.980438,688.0,1.0
ReFAM_sta3_j2_k6_const1,NO,YES,8.25,14608.4375,98.507568,0.001515,4972.758976,19804992.761933,4.9912443658213816e+16,19804992.761933,4.9912443658213816e+16,121.146605,224287051.334855,0.994812,434.0,2540000000.0
ReFAM_sta3_j2_k7_const0,YES,NO,544.0625,62707.496094,544.0625,0.008367,62707.496094,0.129726,0.053674,0.129726,0.053674,598.925287,0.265524,0.987289,1414.0,1.0
ReFAM_sta3_j2_k7_const1,NO,YES,34.0625,62707.496094,204.283325,0.003142,22136.073047,39765930.366708,2.0122491467839443e+17,39765930.366708,2.0122491467839443e+17,252.720696,450340142.444002,0.997696,904.0,5100000000.0
ReFAM_sta3_j2_k8_const0,YES,NO,1092.0625,254188.996094,1092.0625,0.016795,254188.996094,0.211494,0.083692,0.211494,0.083692,1202.825632,0.35836,0.990219,2948.0,1.0
ReFAM_sta3_j2_k8_const1,NO,YES,70.0625,254188.996094,411.417175,0.006327,89833.657874,79687805.595586,8.080592225359464e+17,79687805.595586,8.080592225359464e+17,509.016454,902446324.662299,0.998596,1926.0,10220000000.0
ReFAM_sta3_j3_k1_const0,YES,NO,7.0,30.0,7.0,0.000108,30.0,0.003665,0.000744,0.003665,0.000744,8.888194,0.027516,0.757813,24.0,1.0
ReFAM_sta3_j3_k1_const1,NO,YES,5.0,30.0,6.0,9.2e-05,19.0,935668.948875,111404797055597.94,935668.948875,111404797055597.94,7.416198,10596238.645741,0.78125,12.0,120000000.0
ReFAM_sta3_j3_k2_const0,YES,NO,19.0,158.0,19.0,0.000292,158.0,0.00886,0.002282,0.00886,0.002282,22.781571,0.048584,0.876953,64.0,1.0
ReFAM_sta3_j3_k2_const1,NO,YES,9.0,158.0,12.671875,0.000195,78.423584,2183227.547321,606537228414065.4,2183227.547321,606537228414065.4,15.459625,24724556.840063,0.890625,36.0,280000000.0
ReFAM_sta3_j3_k3_const0,YES,NO,46.375,736.359375,46.375,0.000713,736.359375,0.019029,0.005944,0.019029,0.005944,53.730811,0.079409,0.934082,144.0,1.0
ReFAM_sta3_j3_k3_const1,NO,YES,13.625,736.359375,24.875,0.000383,303.234375,4678344.744683,2785119926388060.5,4678344.744683,2785119926388060.5,30.364453,52981193.228706,0.945313,84.0,600000000.0
ReFAM_sta3_j3_k4_const0,YES,NO,107.25,3223.4375,107.25,0.001649,3223.4375,0.038127,0.013906,0.038127,0.013906,121.350731,0.123934,0.963989,304.0,1.0
ReFAM_sta3_j3_k4_const1,NO,YES,16.75,3223.4375,48.358398,0.000744,1165.465301,9668579.140921,1.1895556663325684e+16,9668579.140921,1.1895556663325684e+16,59.194594,109494466.005993,0.973145,180.0,1240000000.0
ReFAM_sta3_j3_k5_const0,YES,NO,245.0,14553.0,245.0,0.003768,14553.0,0.072888,0.029683,0.072888,0.029683,273.089729,0.187072,0.980255,688.0,1.0
ReFAM_sta3_j3_k5_const1,NO,YES,7.0,14553.0,98.199707,0.00151,4958.817539,19649047.93724,4.912951550110869e+16,19649047.93724,4.912951550110869e+16,120.838736,222521011.560565,0.987213,436.0,2520000000.0
ReFAM_sta3_j3_k6_const0,YES,NO,543.3125,62596.027344,543.3125,0.008355,62596.027344,0.12924,0.053095,0.12924,0.053095,598.150901,0.264193,0.987228,1412.0,1.0
ReFAM_sta3_j3_k6_const1,NO,YES,35.3125,62596.027344,204.200439,0.00314,22145.180527,39609985.542018,1.9964977463118883e+17,39609985.542018,1.9964977463118883e+17,252.671724,448574102.66971,0.994492,904.0,5080000000.0
ReFAM_sta3_j3_k7_const0,YES,NO,1091.3125,254027.527344,1091.3125,0.016783,254027.527344,0.211008,0.083137,0.211008,0.083137,1202.077577,0.357298,0.990158,2948.0,1.0
ReFAM_sta3_j3_k7_const1,NO,YES,71.3125,254027.527344,411.395752,0.006327,89866.535275,79531860.77087,8.048996587084255e+17,79531860.77087,8.048996587084255e+17,509.031433,900680284.888004,0.996918,1928.0,10200000000.0
ReFAM_sta3_j4_k1_const0,YES,NO,17.0,145.0,17.0,0.000261,145.0,0.007709,0.001752,0.007709,0.001752,20.832667,0.04256,0.828125,56.0,1.0
ReFAM_sta3_j4_k1_const1,NO,YES,7.0,145.0,11.125,0.000171,70.234375,1871337.897891,445619188221792.75,1871337.897891,445619188221792.75,13.928388,21192477.291482,0.767578,32.0,240000000.0
ReFAM_sta3_j4_k2_const0,YES,NO,44.375,707.859375,44.375,0.000682,707.859375,0.017878,0.005189,0.017878,0.005189,51.739733,0.074219,0.921875,136.0,1.0
ReFAM_sta3_j4_k2_const1,NO,YES,11.625,707.859375,23.59375,0.000363,286.334961,4366455.095311,2426148913650134.0,4366455.095311,2426148913650134.0,29.034462,49449113.680126,0.883789,80.0,560000000.0
ReFAM_sta3_j4_k3_const0,YES,NO,105.25,3161.4375,105.25,0.001619,3161.4375,0.036976,0.012929,0.036976,0.012929,119.327281,0.119565,0.960938,296.0,1.0
ReFAM_sta3_j4_k3_const1,NO,YES,14.75,3161.4375,47.367188,0.000728,1135.349548,9356689.491579,1.1140479705500824e+16,9356689.491579,1.1140479705500824e+16,58.129167,105962386.457412,0.942383,176.0,1200000000.0
ReFAM_sta3_j4_k4_const0,YES,NO,243.0,14422.0,243.0,0.003737,14422.0,0.071737,0.028513,0.071737,0.028513,271.055345,0.183464,0.979492,680.0,1.0
ReFAM_sta3_j4_k4_const1,NO,YES,5.0,14422.0,97.569336,0.0015,4927.224685,19337158.287928,4.758222665312434e+16,19337158.287928,4.758222665312434e+16,120.195674,218988932.011985,0.972534,432.0,2480000000.0
ReFAM_sta3_j4_k5_const0,YES,NO,541.3125,62340.777344,541.3125,0.008325,62340.777344,0.128089,0.051839,0.128089,0.051839,596.120793,0.261238,0.987,1408.0,1.0
ReFAM_sta3_j4_k5_const1,NO,YES,37.3125,62340.777344,203.938965,0.003136,22141.898618,39298095.892712,1.9651806200284486e+17,39298095.892712,1.9651806200284486e+17,252.453956,445042023.121129,0.987518,904.0,5040000000.0
ReFAM_sta3_j4_k6_const0,YES,NO,1089.3125,253618.277344,1089.3125,0.016752,253618.277344,0.209857,0.08191,0.209857,0.08191,1200.091663,0.354895,0.989975,2944.0,1.0
ReFAM_sta3_j4_k6_const1,NO,YES,73.3125,253618.277344,411.239014,0.006324,89875.473634,79219971.121533,7.985990985191205e+17,79219971.121533,7.985990985191205e+17,508.913549,897148205.339421,0.993744,1928.0,10160000000.0
ReFAM_sta3_j5_k1_const0,YES,NO,39.375,641.609375,39.375,0.000606,641.609375,0.015364,0.003913,0.015364,0.003913,46.8188,0.064414,0.87793,128.0,1.0
ReFAM_sta3_j5_k1_const1,NO,YES,8.625,641.609375,21.234375,0.000327,265.101318,3742675.796528,1782476752882113.2,3742675.796528,1782476752882113.2,26.758176,42384954.582965,0.760742,80.0,480000000.0
ReFAM_sta3_j5_k2_const0,YES,NO,100.25,3029.9375,100.25,0.001542,3029.9375,0.034462,0.011159,0.034462,0.011159,114.367828,0.111116,0.950195,288.0,1.0
ReFAM_sta3_j5_k2_const1,NO,YES,11.75,3029.9375,45.554688,0.000701,1092.770447,8732910.192908,9704595654562446.0,8732910.192908,9704595654562446.0,56.284989,98898227.360252,0.881104,176.0,1120000000.0
ReFAM_sta3_j5_k3_const0,YES,NO,238.0,14136.0,238.0,0.00366,14136.0,0.069223,0.026289,0.069223,0.026289,266.045109,0.176297,0.976807,672.0,1.0
ReFAM_sta3_j5_k3_const1,NO,YES,2.0,14136.0,96.295898,0.001481,4867.099944,18713378.989296,4.456191882182932e+16,18713378.989296,4.456191882182932e+16,118.911732,211924772.914825,0.943726,432.0,2400000000.0
ReFAM_sta3_j5_k4_const0,YES,NO,536.3125,61754.902344,536.3125,0.008248,61754.902344,0.125575,0.049374,0.125575,0.049374,591.088826,0.255231,0.986237,1408.0,1.0
ReFAM_sta3_j5_k4_const1,NO,YES,40.3125,61754.902344,203.209961,0.003125,22085.711776,38674316.594109,1.9032890661081424e+17,38674316.594109,1.9032890661081424e+17,251.753848,437977864.023971,0.974503,912.0,4960000000.0
ReFAM_sta3_j5_k5_const0,YES,NO,1084.3125,252516.402344,1084.3125,0.016675,252516.402344,0.207343,0.07945,0.207343,0.07945,1195.094139,0.349916,0.989456,2944.0,1.0
ReFAM_sta3_j5_k5_const1,NO,YES,76.3125,252516.402344,410.609863,0.006315,89739.540176,78596191.822888,7.86072248006232e+17,78596191.822888,7.86072248006232e+17,508.271581,890084046.242259,0.987335,1936.0,10080000000.0
ReFAM_sta3_j6_k1_const0,YES,NO,88.25,2719.9375,88.25,0.001357,2719.9375,0.029267,0.008296,0.029267,0.008296,102.508536,0.095669,0.911987,256.0,1.0
