mul_name,untrained
ReFAM_new1_sta2_j7_k1,0.1000000014901161
ReFAM_new1_sta2_j7_k2,0.1000000014901161
ReFAM_new1_sta3_j1_k1,0.704800009727478
ReFAM_new1_sta3_j1_k2,0.6814000010490417
ReFAM_new1_sta3_j1_k3,0.5986999869346619
ReFAM_new1_sta3_j1_k4,0.3389999866485595
ReFAM_new1_sta3_j1_k5,0.1022000014781951
ReFAM_new1_sta3_j1_k6,0.1000000014901161
ReFAM_new1_sta3_j1_k7,0.1000000014901161
ReFAM_new1_sta3_j1_k8,0.1000000014901161
ReFAM_new1_sta3_j2_k1,0.6909999847412109
ReFAM_new1_sta3_j2_k2,0.6129999756813049
ReFAM_new1_sta3_j2_k3,0.3576000034809112
ReFAM_new1_sta3_j2_k4,0.1031000018119812
ReFAM_new1_sta3_j2_k5,0.1000000014901161
ReFAM_new1_sta3_j2_k6,0.1000000014901161
ReFAM_new1_sta3_j2_k7,0.1000000014901161
ReFAM_new1_sta3_j3_k1,0.6392999887466431
ReFAM_new1_sta3_j3_k2,0.3968999981880188
ReFAM_new1_sta3_j3_k3,0.1072999984025955
ReFAM_new1_sta3_j3_k4,0.1000000014901161
ReFAM_new1_sta3_j3_k5,0.1000000014901161
ReFAM_new1_sta3_j3_k6,0.1000000014901161
ReFAM_new1_sta3_j4_k1,0.4785999953746795
ReFAM_new1_sta3_j4_k2,0.1264999955892563
ReFAM_new1_sta3_j4_k3,0.1000000014901161
ReFAM_new1_sta3_j4_k4,0.1000000014901161
ReFAM_new1_sta3_j4_k5,0.1000000014901161
ReFAM_new1_sta3_j5_k1,0.1899999976158142
ReFAM_new1_sta3_j5_k2,0.1000000014901161
ReFAM_new1_sta3_j5_k3,0.1000000014901161
ReFAM_new1_sta3_j5_k4,0.1000000014901161
ReFAM_new1_sta3_j6_k1,0.1120000034570694
ReFAM_new1_sta3_j6_k2,0.1000000014901161
ReFAM_new1_sta3_j6_k3,0.1000000014901161
ReFAM_new1_sta3_j7_k1,0.1000000014901161
ReFAM_new1_sta3_j7_k2,0.1000000014901161
ReFAM_new1_sta4_j1_k1,0.1000000014901161
ReFAM_new1_sta4_j1_k2,0.1000000014901161
ReFAM_new1_sta4_j1_k3,0.1000000014901161
ReFAM_new1_sta4_j1_k4,0.1000000014901161
ReFAM_new1_sta4_j1_k5,0.1000000014901161
ReFAM_new1_sta4_j1_k6,0.1000000014901161
ReFAM_new1_sta4_j1_k7,0.1000000014901161
ReFAM_new1_sta4_j1_k8,0.1000000014901161
ReFAM_new1_sta4_j2_k1,0.1000000014901161
ReFAM_new1_sta4_j2_k2,0.1000000014901161
ReFAM_new1_sta4_j2_k3,0.1000000014901161
ReFAM_new1_sta4_j2_k4,0.1000000014901161
ReFAM_new1_sta4_j2_k5,0.1000000014901161
ReFAM_new1_sta4_j2_k6,0.1000000014901161
ReFAM_new1_sta4_j2_k7,0.1000000014901161
ReFAM_new1_sta4_j3_k1,0.1000000014901161
ReFAM_new1_sta4_j3_k2,0.1000000014901161
ReFAM_new1_sta4_j3_k3,0.1000000014901161
ReFAM_new1_sta4_j3_k4,0.1000000014901161
ReFAM_new1_sta4_j3_k5,0.1000000014901161
ReFAM_new1_sta4_j3_k6,0.1000000014901161
ReFAM_new1_sta4_j4_k1,0.1000000014901161
ReFAM_new1_sta4_j4_k2,0.1000000014901161
ReFAM_new1_sta4_j4_k3,0.1000000014901161
ReFAM_new1_sta4_j4_k4,0.1000000014901161
ReFAM_new1_sta4_j4_k5,0.1000000014901161
ReFAM_new1_sta4_j5_k1,0.1000000014901161
ReFAM_new1_sta4_j5_k2,0.1000000014901161
ReFAM_new1_sta4_j5_k3,0.1000000014901161
ReFAM_new1_sta4_j5_k4,0.1000000014901161
ReFAM_new1_sta4_j6_k1,0.1000000014901161
ReFAM_new1_sta4_j6_k2,0.1000000014901161
ReFAM_new1_sta4_j6_k3,0.1000000014901161
ReFAM_new1_sta4_j7_k1,0.1000000014901161
ReFAM_new1_sta4_j7_k2,0.1000000014901161
ReFAM_new2_sta1_j1_k1,0.7085000276565552
ReFAM_new2_sta1_j1_k2,0.7084000110626221
ReFAM_new2_sta1_j1_k3,0.7074000239372253
ReFAM_new2_sta1_j1_k4,0.7064999938011169
ReFAM_new2_sta1_j1_k5,0.7049999833106995
ReFAM_new2_sta1_j1_k6,0.7023000121116638
ReFAM_new2_sta1_j1_k7,0.7031000256538391
ReFAM_new2_sta1_j1_k8,0.23989999294281
ReFAM_new2_sta1_j2_k1,0.7091000080108643
ReFAM_new2_sta1_j2_k2,0.7078999876976013
ReFAM_new2_sta1_j2_k3,0.7069000005722046
ReFAM_new2_sta1_j2_k4,0.7045000195503235
ReFAM_new2_sta1_j2_k5,0.7023000121116638
ReFAM_new2_sta1_j2_k6,0.7027999758720398
ReFAM_new2_sta1_j2_k7,0.24269999563694
ReFAM_new2_sta1_j3_k1,0.7228000164031982
ReFAM_new2_sta1_j3_k2,0.7074999809265137
ReFAM_new2_sta1_j3_k3,0.7057999968528748
ReFAM_new2_sta1_j3_k4,0.7032999992370605
ReFAM_new2_sta1_j3_k5,0.7035999894142151
ReFAM_new2_sta1_j3_k6,0.2494000047445297
ReFAM_new2_sta1_j4_k1,0.7063999772071838
ReFAM_new2_sta1_j4_k2,0.7062000036239624
ReFAM_new2_sta1_j4_k3,0.7037000060081482
ReFAM_new2_sta1_j4_k4,0.703000009059906
ReFAM_new2_sta1_j4_k5,0.2504999935626983
ReFAM_new2_sta1_j5_k1,0.7062000036239624
ReFAM_new2_sta1_j5_k2,0.704800009727478
ReFAM_new2_sta1_j5_k3,0.7035999894142151
ReFAM_new2_sta1_j5_k4,0.2599000036716461
ReFAM_new2_sta1_j6_k1,0.7060999870300293
ReFAM_new2_sta1_j6_k2,0.7042999863624573
ReFAM_new2_sta1_j6_k3,0.2745000123977661
ReFAM_new2_sta1_j7_k1,0.7063999772071838
ReFAM_new2_sta1_j7_k2,0.2930000126361847
ReFAM_new2_sta2_j1_k1,0.7085999846458435
ReFAM_new2_sta2_j1_k2,0.7059000134468079
ReFAM_new2_sta2_j1_k3,0.703000009059906
ReFAM_new2_sta2_j1_k4,0.6819999814033508
ReFAM_new2_sta2_j1_k5,0.4163999855518341
ReFAM_new2_sta2_j1_k6,0.5903000235557556
ReFAM_new2_sta2_j1_k7,0.6104999780654907
ReFAM_new2_sta2_j1_k8,0.243599995970726
ReFAM_new2_sta2_j2_k1,0.7075999975204468
ReFAM_new2_sta2_j2_k2,0.7031999826431274
ReFAM_new2_sta2_j2_k3,0.6851999759674072
ReFAM_new2_sta2_j2_k4,0.6392999887466431
ReFAM_new2_sta2_j2_k5,0.5927000045776367
ReFAM_new2_sta2_j2_k6,0.61080002784729
ReFAM_new2_sta2_j2_k7,0.2452999949455261
ReFAM_new2_sta2_j3_k1,0.7045999765396118
ReFAM_new2_sta2_j3_k2,0.6036999821662903
ReFAM_new2_sta2_j3_k3,0.6455000042915344
ReFAM_new2_sta2_j3_k4,0.6007000207901001
ReFAM_new2_sta2_j3_k5,0.6175000071525574
ReFAM_new2_sta2_j3_k6,0.2560999989509582
ReFAM_new2_sta2_j4_k1,0.6966999769210815
ReFAM_new2_sta2_j4_k2,0.6590999960899353
ReFAM_new2_sta2_j4_k3,0.6183000206947327
ReFAM_new2_sta2_j4_k4,0.6183000206947327
ReFAM_new2_sta2_j4_k5,0.2892999947071075
ReFAM_new2_sta2_j5_k1,0.6744999885559082
ReFAM_new2_sta2_j5_k2,0.6401000022888184
ReFAM_new2_sta2_j5_k3,0.5734000205993652
ReFAM_new2_sta2_j5_k4,0.3287999927997589
ReFAM_new2_sta2_j6_k1,0.6728000044822693
ReFAM_new2_sta2_j6_k2,0.4278999865055084
ReFAM_new2_sta2_j6_k3,0.4101999998092651
ReFAM_new2_sta2_j7_k1,0.2381000071763992
ReFAM_new2_sta2_j7_k2,0.588699996471405
ReFAM_new2_sta3_j1_k1,0.7089999914169312
ReFAM_new2_sta3_j1_k2,0.7062000036239624
ReFAM_new2_sta3_j1_k3,0.70169997215271
ReFAM_new2_sta3_j1_k4,0.670799970626831
ReFAM_new2_sta3_j1_k5,0.5910999774932861
ReFAM_new2_sta3_j1_k6,0.4110000133514404
ReFAM_new2_sta3_j1_k7,0.1315000057220459
ReFAM_new2_sta3_j1_k8,0.100500002503395
ReFAM_new2_sta3_j2_k1,0.7069000005722046
ReFAM_new2_sta3_j2_k2,0.7020000219345093
ReFAM_new2_sta3_j2_k3,0.6715999841690063
ReFAM_new2_sta3_j2_k4,0.5949000120162964
ReFAM_new2_sta3_j2_k5,0.4133999943733215
ReFAM_new2_sta3_j2_k6,0.1319999992847442
ReFAM_new2_sta3_j2_k7,0.1010999977588653
ReFAM_new2_sta3_j3_k1,0.7034000158309937
ReFAM_new2_sta3_j3_k2,0.6761999726295471
ReFAM_new2_sta3_j3_k3,0.5996999740600586
ReFAM_new2_sta3_j3_k4,0.4196000099182129
ReFAM_new2_sta3_j3_k5,0.1396999955177307
ReFAM_new2_sta3_j3_k6,0.1004000008106231
ReFAM_new2_sta3_j4_k1,0.5888000130653381
ReFAM_new2_sta3_j4_k2,0.6137999892234802
ReFAM_new2_sta3_j4_k3,0.4347999989986419
