mul_name,untrained_acc,net,dataset,concat,classify,single-sided,zero-error,mue_ED0,var_ED0,mue_ED,NMED,var_ED,mue_RED,var_RED,mue_ARED,var_ARED,RMS_ED,RMS_RED,ER,WCE,WCRE
ReFAM_new1_sta4_j2_k4,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_sta2_j5_k3_const1,0.1032000035047531,resnet18,cifar,resnet18cifar,2,NO,YES,33.0,18715.0,113.5,0.001745,6921.75,18713378.99201,4.456191882171927e+16,18713378.99201,4.456191882171927e+16,140.726685,211924772.914825,0.950928,432.0,2400000000.0
ReFAM_sta4_j4_k6_const1,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,YES,191.25,150315.4375,351.979492,0.005413,63002.437079,79219971.120482,7.985990985192001e+17,79219971.120482,7.985990985192001e+17,432.310074,897148205.339421,0.992599,1544.0,10160000000.0
mul8_023,0.0111999996006488,resnet34,cifar100,resnet34cifar100,2,NO,NO,150.210938,657335.248474,624.46875,0.009604,289937.354492,0.099976,0.033447,0.099976,0.033447,824.559624,0.208427,0.989838,2911.0,7.0
mul8_151,0.0094999996945261,resnet34,cifar100,resnet34cifar100,2,NO,NO,166.076172,637602.976619,618.043549,0.009505,283206.443538,0.098208,0.030805,0.098208,0.030805,815.588298,0.201122,0.99057,2811.0,6.0625
mul8_489,0.0998999997973442,resnet18,cifar,resnet18cifar,2,NO,NO,71.621094,13266.442368,95.662964,0.001471,9244.620782,0.026754,0.009098,0.026754,0.009098,135.631941,0.099067,0.965546,633.0,5.0
ReFAM_new2_sta2_j5_k2,0.6401000022888184,vgg16,cifar,vgg16cifar,2,NO,NO,40.25,5211.9375,54.0,0.00083,3916.0,0.023903,0.016502,0.023903,0.016502,82.655913,0.130664,0.567871,224.0,2.0
mul8_309,0.1031000018119812,resnet18,cifar,resnet18cifar,2,NO,NO,75.924805,14767.572471,106.792877,0.001642,9127.429817,0.032717,0.01141,0.032717,0.01141,143.290434,0.111717,0.96492,734.0,1.0
mul8_380,0.099600002169609,resnet34,cifar,resnet34cifar,2,NO,NO,71.308594,7490.478989,82.161804,0.001264,5824.832462,0.024931,0.007564,0.024931,0.007564,112.140067,0.090475,0.950836,545.0,1.0
ReFAM_sta3_j8_k1_const0,0.101000003516674,vgg16,mnist,vgg16mnist,2,YES,NO,436.0625,51393.496094,436.0625,0.006706,51393.496094,0.091113,0.026965,0.091113,0.026965,491.471261,0.187794,0.95224,1152.0,1.0
mul8_309,0.1958999931812286,vgg16,mnist,vgg16mnist,2,NO,NO,75.924805,14767.572471,106.792877,0.001642,9127.429817,0.032717,0.01141,0.032717,0.01141,143.290434,0.111717,0.96492,734.0,1.0
ReFAM_sta4_j1_k5_const1,0.1008000001311302,resnet34,mnist,resnet34mnist,2,NO,YES,27.25,434.1875,28.851563,0.000444,344.337341,4912261.982695,3070594718834448.5,4912261.982695,3070594718834448.5,34.30379,55630252.890141,0.992188,63.0,630000000.0
mul8_005,0.1014999970793724,resnet18,cifar,resnet18cifar,2,NO,NO,80.210938,644900.521912,588.798157,0.009055,304651.047028,0.084001,0.022248,0.084001,0.022248,807.052858,0.171185,0.990646,2790.0,3.0
mul8_361,0.1032000035047531,resnet34,cifar,resnet34cifar,2,NO,NO,78.433594,26043.358871,137.426025,0.002113,13309.275045,0.041758,0.016305,0.041758,0.016305,179.430174,0.134344,0.978088,881.0,1.0625
mul8_242,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,NO,214.125,65028.359375,241.582397,0.003715,52515.820237,0.051432,0.018456,0.051432,0.018456,332.983295,0.145262,0.980011,1655.0,1.0625
ReFAM_new_sta1_j1_k1,0.708899974822998,vgg16,cifar,vgg16cifar,0,YES,NO,0.125,0.234375,0.125,2e-06,0.234375,5.3e-05,2e-06,5.3e-05,2e-06,0.5,0.001234,0.0625,2.0,0.222222
mul8_282,0.9919999837875366,resnet34,mnist,resnet34mnist,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_401,0.3837000131607055,vgg16,mnist,vgg16mnist,2,NO,NO,114.0,12021.375,119.568054,0.001839,10720.855415,0.03184,0.010219,0.03184,0.010219,158.168818,0.105985,0.962646,801.0,7.0
ReFAM_new_sta3_j6_k1,0.7949000000953674,resnet18,mnist,resnet18mnist,2,NO,NO,4.015625,877.374756,16.773438,0.000258,612.151794,0.00413,0.000414,0.00413,0.000414,29.89147,0.020763,0.350708,96.0,0.444444
mul8_123,0.4305000007152557,resnet18,cifar,resnet18cifar,2,NO,NO,10.262695,217.274741,10.608887,0.000163,210.049179,0.003646,0.000553,0.003646,0.000553,17.961004,0.023793,0.5896,80.0,1.0
ReFAM_sta2_j2_k6_const0,0.1134999990463256,resnet18,mnist,resnet18mnist,2,YES,NO,281.0,19292.5,281.0,0.004321,19292.5,0.072815,0.026098,0.072815,0.026098,313.454143,0.1772,0.980408,694.0,1.0
ReFAM_sta4_j1_k2_const0,0.7049999833106995,vgg16,cifar,vgg16cifar,0,YES,NO,2.75,5.6875,2.75,4.2e-05,5.6875,0.001705,0.000348,0.001705,0.000348,3.640055,0.018744,0.6875,7.0,1.0
mul8_027,0.7002999782562256,resnet34,cifar100,resnet34cifar100,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReFAM_new2_sta4_j2_k7,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
ReFAM_sta1_j1_k5_const0,0.1057000011205673,resnet34,cifar,resnet34cifar,2,YES,NO,46.25,1437.1875,46.25,0.000711,1437.1875,0.01575,0.004232,0.01575,0.004232,59.801756,0.06693,0.851563,185.0,1.0
ReFAM_sta2_j2_k5_const1,0.1001999974250793,resnet18,cifar,resnet18cifar,2,NO,YES,5.0,4256.5,53.485352,0.000823,1420.817168,9824523.966885,1.228237887529894e+16,9824523.966885,1.228237887529894e+16,65.433172,111260505.780282,0.98999,184.0,1260000000.0
ReFAM_new_sta1_j3_k3,0.9896000027656556,vgg16,mnist,vgg16mnist,0,NO,NO,6.3125,283.402344,8.234375,0.000127,255.445068,0.001998,0.000124,0.001998,0.000124,17.979155,0.011309,0.322266,88.0,0.40553
mul8_300,0.1266999989748001,resnet34,cifar,resnet34cifar,2,NO,NO,33.8125,2049.277344,41.612549,0.00064,1460.95828,0.014788,0.004013,0.014788,0.004013,56.502765,0.065048,0.912964,268.0,1.5
ReFAM_sta3_j1_k4_const1,0.253600001335144,resnet18,cifar,resnet18cifar,2,NO,YES,11.0,168.25,14.195313,0.000218,87.743103,2417144.784544,743472291462047.4,2417144.784544,743472291462047.4,17.007351,27373616.501498,0.984375,34.0,310000000.0
mul8_063,0.2711000144481659,vgg16,mnist,vgg16mnist,2,NO,NO,118.78125,16850.088867,137.747314,0.002118,11984.75158,0.035532,0.012435,0.035532,0.012435,175.951909,0.117034,0.972183,722.0,1.0
mul8_371,0.1052000001072883,resnet34,cifar,resnet34cifar,2,NO,NO,140.42041,22313.76222,158.878052,0.002443,16789.418478,19531.287815,780868528796.2509,19531.287815,780868528796.2509,205.016228,883883.476483,0.978683,1032.0,40000000.0
ReFAM_sta4_j2_k4_const1,0.1110000014305114,resnet18,cifar,resnet18cifar,2,NO,YES,26.5,430.25,28.1875,0.000433,337.964844,4834289.570219,2973889165834864.0,4834289.570219,2973889165834864.0,33.652637,54747233.002996,0.976563,62.0,620000000.0
ReFAM_new_sta1_j2_k2,0.6794999837875366,resnet34,cifar100,resnet34cifar100,1,NO,NO,1.1875,14.339844,1.71875,2.6e-05,12.795898,0.000569,2.5e-05,0.000569,2.5e-05,3.968627,0.005025,0.242188,18.0,0.367347
ReFAM_new_sta2_j2_k5,0.2257000058889389,resnet18,cifar,resnet18cifar,2,NO,NO,8.3125,1310.902344,23.3125,0.000359,836.527344,0.004363,0.000184,0.004363,0.000184,37.148351,0.014249,0.514771,120.0,0.311111
ReFAM_sta1_j4_k5_const0,0.1134999990463256,resnet18,mnist,resnet18mnist,2,YES,NO,378.0,86340.0,378.0,0.005813,86340.0,0.065152,0.021932,0.065152,0.021932,478.773433,0.161793,0.895508,1512.0,1.0
ReFAM_new_sta2_j6_k3,0.1111999973654747,resnet18,cifar,resnet18cifar,2,NO,NO,81.375,28044.109375,129.249023,0.001988,17960.68994,0.016473,0.000919,0.016473,0.000919,186.188077,0.034503,0.678986,672.0,0.32
mul8_380,0.1010999977588653,vgg16,cifar,vgg16cifar,2,NO,NO,71.308594,7490.478989,82.161804,0.001264,5824.832462,0.024931,0.007564,0.024931,0.007564,112.140067,0.090475,0.950836,545.0,1.0
ReFAM_new2_sta3_j3_k6,0.0099999997764825,resnet34,cifar100,resnet34cifar100,2,NO,NO,211.21875,99917.639648,257.27124,0.003956,78342.508948,0.125685,0.141211,0.125685,0.141211,380.172329,0.396242,0.903732,1016.0,2.0
ReFAM_sta3_j3_k6_const0,0.1004000008106231,resnet18,cifar,resnet18cifar,2,YES,NO,543.3125,62596.027344,543.3125,0.008355,62596.027344,0.12924,0.053095,0.12924,0.053095,598.150901,0.264193,0.987228,1412.0,1.0
ReFAM_new_sta3_j3_k5,0.0087000001221895,resnet34,cifar100,resnet34cifar100,2,NO,NO,30.0,4687.75,48.335693,0.000743,3251.410747,0.010262,0.001164,0.010262,0.001164,74.751254,0.035621,0.572876,308.0,0.473373
ReFAM_new2_sta4_j4_k4,0.101000003516674,vgg16,mnist,vgg16mnist,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
ReFAM_sta4_j5_k5_const0,0.1134999990463256,resnet18,mnist,resnet18mnist,2,YES,NO,820.75,149947.4375,820.75,0.012622,149947.4375,0.178151,0.07369,0.178151,0.07369,907.511983,0.324697,0.989456,2544.0,1.0
mul8_181,0.1124999970197677,resnet18,mnist,resnet18mnist,2,NO,NO,71.46875,7232.147461,80.544495,0.001239,5852.514072,0.022956,0.006439,0.022956,0.006439,111.085236,0.083465,0.953583,537.0,2.0
mul8_092,0.9884999990463256,vgg16,mnist,vgg16mnist,0,NO,NO,16.203125,968.411865,23.482422,0.000361,679.528988,0.008462,0.001956,0.008462,0.001956,35.084942,0.045032,0.905518,226.0,1.0
ReFAM_sta3_j3_k1_const0,0.807200014591217,resnet18,mnist,resnet18mnist,2,YES,NO,7.0,30.0,7.0,0.000108,30.0,0.003665,0.000744,0.003665,0.000744,8.888194,0.027516,0.757813,24.0,1.0
ReFAM_sta1_j3_k3_const1,0.919099986553192,vgg16,mnist,vgg16mnist,1,NO,YES,15.0,1393.0,33.6875,0.000518,483.152344,4678344.749816,2785119926338376.0,4678344.749816,2785119926338376.0,40.224371,52981193.228706,0.947266,120.0,600000000.0
mul8_205,0.0971999987959861,resnet34,mnist,resnet34mnist,2,NO,NO,79.960938,644777.37738,588.624847,0.009052,304691.917915,0.083873,0.022183,0.083873,0.022183,806.951751,0.170932,0.990646,2790.0,3.0
ReFAM_sta1_j6_k3_const1,0.1000000014901161,resnet34,cifar,resnet34cifar,2,NO,YES,120.0,81984.0,261.0625,0.004015,28230.371094,37426758.038977,1.7824767528277107e+17,37426758.038977,1.7824767528277107e+17,310.457727,423849545.829649,0.951172,960.0,4800000000.0
ReFAM_new_sta2_j6_k1,0.7483000159263611,resnet34,mnist,resnet34mnist,2,NO,NO,4.8125,1234.839844,20.96875,0.000322,818.311523,0.003706,0.000148,0.003706,0.000148,35.468296,0.01271,0.395996,96.0,0.222222
mul8_462,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,99.71875,10635.108398,107.097137,0.001647,9109.14065,0.027224,0.006338,0.027224,0.006338,143.453607,0.084139,0.949387,680.0,1.0
mul8_047,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,148.25,34528.1875,187.408813,0.002882,21384.186631,0.052585,0.02064,0.052585,0.02064,237.710433,0.152988,0.978577,1025.0,1.03125
ReFAM_sta1_j4_k1_const0,0.1534000039100647,resnet34,cifar,resnet34cifar,2,YES,NO,18.0,260.0,18.0,0.000277,260.0,0.006673,0.001188,0.006673,0.001188,24.166092,0.035108,0.734375,72.0,1.0
ReFAM_sta1_j6_k3_const0,0.096400000154972,resnet18,cifar,resnet18cifar,2,YES,NO,360.0,81984.0,360.0,0.005536,81984.0,0.058479,0.018193,0.058479,0.018193,459.982608,0.147012,0.868164,1440.0,1.0
mul8_385,0.1230000033974647,vgg16,mnist,vgg16mnist,2,NO,NO,107.359375,43580.886475,180.986664,0.002783,22350.749395,0.050353,0.019249,0.050353,0.019249,234.748636,0.147595,0.983582,1066.0,3.0
ReFAM_new1_sta2_j6_k3,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,YES,173.75,103106.9375,253.816406,0.003903,68873.231918,74853515.985375,7.129907011441303e+17,74853515.985375,7.129907011441303e+17,365.097247,847699091.659299,0.722473,960.0,9600000000.0
mul8_219,0.101000003516674,vgg16,mnist,vgg16mnist,2,NO,NO,284.25563,97752.387091,316.250229,0.004864,78539.443291,0.069404,0.026459,0.069404,0.026459,422.556092,0.176851,0.987549,1542.0,1.0
ReFAM_sta1_j4_k1_const1,0.1748999953269958,resnet18,cifar,resnet18cifar,2,NO,YES,6.0,260.0,14.0,0.000215,100.0,1871337.899709,445619188215178.8,1871337.899709,445619188215178.8,17.204651,21192477.291482,0.789063,48.0,240000000.0
ReFAM_new_sta2_j3_k2,0.7087000012397766,vgg16,cifar,vgg16cifar,0,NO,NO,1.75,38.9375,3.0625,4.7e-05,32.621094,0.000805,2.5e-05,0.000805,2.5e-05,6.480741,0.005044,0.246094,16.0,0.222222
ReFAM_new1_sta4_j2_k4,0.1009000018239021,resnet34,mnist,resnet34mnist,2,NO,YES,41545.953125,355581132.060505,41545.967407,0.638923,355579945.322773,5109844090.961941,3.322574696484871e+21,5109844090.961941,3.322574696484871e+21,45625.073733,57867825284.16699,0.999969,65534.0,655340000000.0
ReFAM_new2_sta1_j3_k2,0.9883000254631042,vgg16,mnist,vgg16mnist,0,NO,NO,5.25,314.4375,10.375,0.00016,234.359375,0.004532,0.001988,0.004532,0.001988,18.493242,0.044816,0.421875,56.0,2.0
mul8_484,0.991699993610382,resnet34,mnist,resnet34mnist,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ReFAM_new_sta2_j4_k2,0.8684999942779541,resnet18,cifar,resnet18cifar,1,NO,NO,2.625,189.109375,7.875,0.000121,133.984375,0.001799,6e-05,0.001799,6e-05,14.0,0.007931,0.375977,32.0,0.285714
ReFAM_new2_sta4_j6_k3,0.1027999967336654,resnet18,mnist,resnet18mnist,2,NO,NO,14791.109375,273632118.644102,14797.472534,0.227566,273443841.787738,1.106934,0.569503,1.106934,0.569503,22190.291462,1.339704,0.992203,65532.0,2.0
ReFAM_new1_sta2_j3_k6,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,YES,196.25,106253.9375,272.478516,0.00419,70523.458523,79219971.079335,7.985990985247967e+17,79219971.079335,7.985990985247967e+17,380.483902,897148205.339421,0.934952,1016.0,10160000000.0
ReFAM_sta1_j7_k1_const0,0.1134999990463256,resnet34,mnist,resnet34mnist,2,YES,NO,144.0,16640.0,144.0,0.002215,16640.0,0.02699,0.006927,0.02699,0.006927,193.328736,0.087498,0.734375,576.0,1.0
ReFAM_new1_sta3_j1_k1,0.2881999909877777,resnet34,mnist,resnet34mnist,2,YES,YES,4.0,5.0,4.0,6.2e-05,5.0,467834.474759,27851199263597.777,467834.474759,27851199263597.777,4.582576,5298119.322871,0.875,6.0,60000000.0
mul8_005,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,80.210938,644900.521912,588.798157,0.009055,304651.047028,0.084001,0.022248,0.084001,0.022248,807.052858,0.171185,0.990646,2790.0,3.0
ReFAM_sta1_j6_k3_const1,0.1027999967336654,resnet18,mnist,resnet18mnist,2,NO,YES,120.0,81984.0,261.0625,0.004015,28230.371094,37426758.038977,1.7824767528277107e+17,37426758.038977,1.7824767528277107e+17,310.457727,423849545.829649,0.951172,960.0,4800000000.0
mul8_114,0.4501999914646148,resnet34,cifar,resnet34cifar,2,YES,NO,11.28125,157.920898,11.28125,0.000173,157.920898,0.004259,0.000693,0.004259,0.000693,16.887495,0.026674,0.679688,66.0,1.0
mul8_230,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,104.6875,13553.777344,113.985291,0.001753,11520.603543,9765.656257,97560881957.87328,9765.656257,97560881957.87328,156.567078,312500.0,0.958618,606.0,10000000.0
ReFAM_new_sta2_j2_k7,0.1059999987483024,resnet18,cifar,resnet18cifar,2,NO,NO,84.875,28363.234375,131.706787,0.002025,18220.322229,0.017235,0.000983,0.017235,0.000983,188.592153,0.035783,0.717209,696.0,0.328042
ReFAM_new_sta1_j6_k2,0.1150999963283538,resnet18,mnist,resnet18mnist,2,NO,NO,22.5,4213.75,30.75,0.000473,3774.4375,0.00421,0.000337,0.00421,0.000337,68.702256,0.018838,0.28125,320.0,0.380952
ReFAM_sta2_j3_k7_const0,0.1000000014901161,resnet18,cifar,resnet18cifar,2,YES,NO,1016.25,240610.9375,1016.25,0.015629,240610.9375,0.19467,0.069061,0.19467,0.069061,1128.439188,0.327043,0.990143,2484.0,1.0
ReFAM_sta4_j7_k3_const1,0.0979999974370002,vgg16,mnist,vgg16mnist,2,NO,YES,168.25,147271.9375,340.914063,0.005243,59357.60199,74853516.026882,7.129907011385766e+17,74853516.026882,7.129907011385766e+17,419.022672,847699091.659299,0.939896,1536.0,9600000000.0
ReFAM_sta4_j1_k3_const0,0.5699999928474426,resnet34,cifar,resnet34cifar,2,YES,NO,6.75,24.1875,6.75,0.000104,24.1875,0.003869,0.000958,0.003869,0.000958,8.351647,0.031192,0.8125,17.0,1.0
mul8_069,0.0100999996066093,resnet34,cifar100,resnet34cifar100,2,NO,NO,224.189453,81146.321529,270.83136,0.004165,58057.606937,0.062912,0.037955,0.062912,0.037955,362.501355,0.204728,0.982193,1648.0,6.0
mul8_246,0.0997999981045723,resnet18,cifar,resnet18cifar,2,NO,NO,251.521484,52210.771999,266.253784,0.004095,44582.751512,0.057041,0.021294,0.057041,0.021294,339.814404,0.156677,0.982849,1540.0,4.5
ReFAM_sta4_j2_k5_const1,0.1002999991178512,resnet18,mnist,resnet18mnist,2,NO,YES,46.5,1846.25,52.445313,0.000807,1257.989197,9824523.966809,1.228237887530066e+16,9824523.966809,1.228237887530066e+16,63.312716,111260505.780282,0.988281,126.0,1260000000.0
ReFAM_new_sta2_j3_k1,0.9919999837875366,resnet18,mnist,resnet18mnist,0,YES,NO,0.875,6.234375,0.875,1.3e-05,6.234375,0.000261,8e-06,0.000261,8e-06,2.645751,0.002854,0.109375,8.0,0.222222
ReFAM_new_sta3_j2_k5,0.6841999888420105,vgg16,cifar,vgg16cifar,1,NO,NO,6.921875,917.962646,18.474609,0.000284,624.563808,0.004813,0.000492,0.004813,0.000492,31.07853,0.022691,0.455078,116.0,0.473373
ReFAM_sta4_j2_k3_const1,0.1336999982595443,resnet34,cifar,resnet34cifar,2,NO,YES,14.5,100.25,14.90625,0.000229,88.303711,2339172.372532,696279981595919.9,2339172.372532,696279981595919.9,17.62101,26490596.614353,0.953125,30.0,300000000.0
ReFAM_new_sta1_j2_k2,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,NO,1.1875,14.339844,1.71875,2.6e-05,12.795898,0.000569,2.5e-05,0.000569,2.5e-05,3.968627,0.005025,0.242188,18.0,0.367347
mul8_222,0.1134999990463256,resnet34,mnist,resnet34mnist,2,NO,NO,311.203125,95890.83374,341.907257,0.005258,75837.646306,0.071068,0.024348,0.071068,0.024348,439.019611,0.171459,0.986664,1943.0,2.0
mul8_203,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,110.300781,27046.581406,149.229736,0.002295,16943.329545,0.0419,0.015969,0.0419,0.015969,198.022331,0.133135,0.978821,962.0,1.0625
ReFAM_sta2_j2_k6_const1,0.1042999997735023,resnet34,cifar,resnet34cifar,2,NO,YES,27.0,19292.5,114.679199,0.001764,6870.181267,19804992.764743,4.991244365809234e+16,19804992.764743,4.991244365809234e+16,141.49735,224287051.334855,0.995789,440.0,2540000000.0
mul8_066,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,346.734863,95479.971695,355.342957,0.005465,89436.420345,0.071965,0.025179,0.071965,0.025179,464.440564,0.174235,0.986679,2449.0,3.0
ReFAM_sta4_j6_k1_const1,0.1062000021338462,resnet18,mnist,resnet18mnist,2,NO,YES,32.0,1746.0,41.703125,0.000641,1030.849365,7485351.595432,7129907011491474.0,7485351.595432,7129907011491474.0,52.630789,84769909.16593,0.753906,96.0,960000000.0
mul8_264,0.1134999990463256,resnet34,mnist,resnet34mnist,2,NO,NO,89.375,13457.453125,107.422211,0.001652,9905.8124,0.030619,0.010903,0.030619,0.010903,146.442288,0.108813,0.963135,582.0,5.0
mul8_254,0.1067999973893165,resnet34,cifar,resnet34cifar,2,NO,NO,36.898438,725201.28656,617.306427,0.009493,345495.556432,0.09136,0.026523,0.09136,0.026523,852.386521,0.186734,0.990997,3043.0,3.0
mul8_076,0.121299996972084,resnet18,mnist,resnet18mnist,2,NO,NO,15.0,1488.0,30.355469,0.000467,791.545517,0.010945,0.003826,0.010945,0.003826,41.388404,0.062819,0.849609,132.0,7.999999
mul8_441,0.1000000014901161,resnet34,cifar,resnet34cifar,2,NO,NO,131.875,36726.515625,180.466461,0.002775,21549.387639,0.049751,0.019265,0.049751,0.019265,232.63175,0.147446,0.976959,1051.0,1.03125
ReFAM_new1_sta1_j1_k5,0.4569999873638153,vgg16,mnist,vgg16mnist,2,NO,YES,52.5,2470.75,56.078125,0.000862,2082.243896,9824523.971376,1.2282378875220824e+16,9824523.971376,1.2282378875220824e+16,72.297994,111260505.780282,0.929688,126.0,1260000000.0
ReFAM_new1_sta1_j6_k2,0.1000000014901161,resnet18,cifar,resnet18cifar,2,NO,YES,182.0,35356.0,196.0,0.003014,30064.0,34931640.823767,1.552735304693664e+17,34931640.823767,1.552735304693664e+17,261.686836,395592909.441006,0.707031,448.0,4480000000.0
mul8_323,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,83.34375,12648.381836,98.682281,0.001518,9856.369819,0.029344,0.010873,0.029344,0.010873,139.980579,0.108325,0.961746,593.0,5.0
mul8_294,0.1074000000953674,resnet34,cifar,resnet34cifar,2,NO,NO,104.0,13138.375,116.874603,0.001797,10294.70211,0.031068,0.011652,0.031068,0.011652,154.77201,0.112328,0.960114,641.0,7.0
ReFAM_new_sta3_j5_k1,0.9002000093460083,resnet18,cifar,resnet18cifar,0,NO,NO,1.6875,180.152344,6.75,0.000104,137.4375,0.001946,0.000173,0.001946,0.000173,13.527749,0.013307,0.275879,48.0,0.444444
ReFAM_new_sta1_j2_k4,0.19200000166893,resnet34,cifar100,resnet34cifar100,2,NO,NO,6.4375,285.558594,8.320313,0.000128,257.7724,0.002043,0.000129,0.002043,0.000129,18.083141,0.011556,0.333984,90.0,0.414747
mul8_092,0.2842999994754791,resnet18,mnist,resnet18mnist,2,NO,NO,16.203125,968.411865,23.482422,0.000361,679.528988,0.008462,0.001956,0.008462,0.001956,35.084942,0.045032,0.905518,226.0,1.0
ReFAM_new2_sta3_j4_k4,0.0099999997764825,resnet34,cifar100,resnet34cifar100,2,NO,NO,125.25,24848.4375,138.230469,0.002126,21428.337509,0.075569,0.079208,0.075569,0.079208,201.335541,0.291408,0.788971,496.0,2.0
ReFAM_new_sta3_j7_k2,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,74.875,20968.734375,110.779297,0.001704,14302.947384,0.018453,0.002246,0.018453,0.002246,163.018404,0.050859,0.589584,640.0,0.473373
mul8_315,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,113.5625,36603.527344,173.755676,0.002672,19308.933714,0.052147,0.025228,0.052147,0.025228,222.485884,0.167175,0.985962,950.0,9.666667
ReFAM_sta1_j6_k4_const0,0.101000003516674,vgg16,mnist,vgg16mnist,2,YES,NO,744.0,303168.0,744.0,0.011442,303168.0,0.100008,0.02837,0.100008,0.02837,925.583059,0.195886,0.916992,2976.0,1.0
ReFAM_sta3_j2_k4_const0,0.100100003182888,resnet34,cifar,resnet34cifar,2,YES,NO,47.125,750.734375,47.125,0.000725,750.734375,0.019515,0.006332,0.019515,0.006332,54.511467,0.081933,0.937012,144.0,1.0
mul8_474,0.1033999994397163,resnet34,mnist,resnet34mnist,2,NO,NO,44.515625,15760.95874,81.148315,0.001248,11157.550512,0.020438,0.006669,0.020438,0.006669,133.20135,0.084184,0.951904,428.0,5.4
ReFAM_new2_sta3_j4_k4,0.1625999957323074,vgg16,cifar,vgg16cifar,2,NO,NO,125.25,24848.4375,138.230469,0.002126,21428.337509,0.075569,0.079208,0.075569,0.079208,201.335541,0.291408,0.788971,496.0,2.0
ReFAM_sta1_j8_k1_const0,0.1134999990463256,resnet34,mnist,resnet34mnist,2,YES,NO,288.0,62464.0,288.0,0.004429,62464.0,0.040892,0.010365,0.040892,0.010365,381.324009,0.109716,0.753906,1152.0,1.0
ReFAM_new1_sta3_j1_k6,0.0957999974489212,resnet18,mnist,resnet18mnist,2,NO,YES,84.0,5219.0,85.728516,0.001318,4925.621609,19804992.754769,4.99124436584394e+16,19804992.754769,4.99124436584394e+16,110.792599,224287051.334855,0.989258,254.0,2540000000.0
ReFAM_new1_sta2_j3_k3,0.1040999963879585,resnet18,mnist,resnet18mnist,2,YES,YES,42.75,1404.4375,42.75,0.000657,1404.4375,9356689.488808,1.1140479705564144e+16,9356689.488808,1.1140479705564144e+16,56.850682,105962386.457412,0.847656,120.0,1200000000.0
ReFAM_sta4_j4_k5_const0,0.1000000014901161,resnet18,cifar,resnet18cifar,2,YES,NO,380.28125,34157.170898,380.28125,0.005848,34157.170898,0.106202,0.046217,0.106202,0.046217,422.813198,0.239783,0.986771,1152.0,1.0
mul8_445,0.1000000014901161,vgg16,cifar,vgg16cifar,2,NO,NO,37.710938,727206.275818,618.822723,0.009517,345686.827643,0.092778,0.02772,0.092778,0.02772,853.597323,0.190598,0.990967,3043.0,3.0
mul8_315,0.1134999990463256,resnet18,mnist,resnet18mnist,2,NO,NO,113.5625,36603.527344,173.755676,0.002672,19308.933714,0.052147,0.025228,0.052147,0.025228,222.485884,0.167175,0.985962,950.0,9.666667
ReFAM_sta3_j3_k1_const0,0.6820999979972839,vgg16,cifar,vgg16cifar,1,YES,NO,7.0,30.0,7.0,0.000108,30.0,0.003665,0.000744,0.003665,0.000744,8.888194,0.027516,0.757813,24.0,1.0
ReFAM_new2_sta3_j2_k5,0.1032000035047531,resnet18,mnist,resnet18mnist,2,NO,NO,76.5,5969.75,78.436523,0.001206,5669.711791,0.04464,0.041448,0.04464,0.041448,108.729021,0.208424,0.921265,252.0,2.0
mul8_240,0.9226999878883362,resnet18,cifar,resnet18cifar,0,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mul8_114,0.6373000144958496,resnet34,mnist,resnet34mnist,2,YES,NO,11.28125,157.920898,11.28125,0.000173,157.920898,0.004259,0.000693,0.004259,0.000693,16.887495,0.026674,0.679688,66.0,1.0
