mul_name,retrained_acc,net,dataset,concat
mul8_177,0.7940000295639038,vgg16,cifar10,vgg16cifar10
mul8_118,0.7918000221252441,vgg16,cifar10,vgg16cifar10
mul8_252,0.35179999470710754,vgg16,cifar10,vgg16cifar10
mul8_088,0.26190000772476196,vgg16,cifar10,vgg16cifar10
mul8_190,0.3474999964237213,vgg16,cifar10,vgg16cifar10
mul8_012,0.7893000245094299,vgg16,cifar10,vgg16cifar10
mul8_192,0.7851999998092651,vgg16,cifar10,vgg16cifar10
mul8_472,0.7498999834060669,vgg16,cifar10,vgg16cifar10
mul8_425,0.7408000230789185,vgg16,cifar10,vgg16cifar10
mul8_254,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_065,0.7738999724388123,vgg16,cifar10,vgg16cifar10
mul8_318,0.7876999974250793,vgg16,cifar10,vgg16cifar10
mul8_326,0.2320999950170517,vgg16,cifar10,vgg16cifar10
mul8_009,0.22100000083446503,vgg16,cifar10,vgg16cifar10
mul8_416,0.32030001282691956,vgg16,cifar10,vgg16cifar10
mul8_392,0.6442999839782715,vgg16,cifar10,vgg16cifar10
mul8_245,0.26759999990463257,vgg16,cifar10,vgg16cifar10
mul8_385,0.24770000576972961,vgg16,cifar10,vgg16cifar10
mul8_124,0.5672000050544739,vgg16,cifar10,vgg16cifar10
mul8_402,0.7612000107765198,vgg16,cifar10,vgg16cifar10
mul8_246,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_286,0.7766000032424927,vgg16,cifar10,vgg16cifar10
mul8_148,0.25690001249313354,vgg16,cifar10,vgg16cifar10
mul8_374,0.7616999745368958,vgg16,cifar10,vgg16cifar10
mul8_248,0.7822999954223633,vgg16,cifar10,vgg16cifar10
mul8_146,0.24469999969005585,vgg16,cifar10,vgg16cifar10
mul8_328,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_239,0.29649999737739563,vgg16,cifar10,vgg16cifar10
mul8_394,0.30959999561309814,vgg16,cifar10,vgg16cifar10
mul8_263,0.7803999781608582,vgg16,cifar10,vgg16cifar10
mul8_145,0.7803999781608582,vgg16,cifar10,vgg16cifar10
mul8_283,0.31869998574256897,vgg16,cifar10,vgg16cifar10
mul8_144,0.35519999265670776,vgg16,cifar10,vgg16cifar10
mul8_323,0.26510000228881836,vgg16,cifar10,vgg16cifar10
mul8_025,0.23350000381469727,vgg16,cifar10,vgg16cifar10
mul8_364,0.7802000045776367,vgg16,cifar10,vgg16cifar10
mul8_151,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_162,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_438,0.25949999690055847,vgg16,cifar10,vgg16cifar10
mul8_417,0.5924000144004822,vgg16,cifar10,vgg16cifar10
mul8_410,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_391,0.7748000025749207,vgg16,cifar10,vgg16cifar10
mul8_485,0.24879999458789825,vgg16,cifar10,vgg16cifar10
mul8_453,0.791100025177002,vgg16,cifar10,vgg16cifar10
mul8_198,0.25029999017715454,vgg16,cifar10,vgg16cifar10
mul8_480,0.3569999933242798,vgg16,cifar10,vgg16cifar10
mul8_271,0.25609999895095825,vgg16,cifar10,vgg16cifar10
mul8_013,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_035,0.7781999707221985,vgg16,cifar10,vgg16cifar10
mul8_197,0.19539999961853027,vgg16,cifar10,vgg16cifar10
mul8_320,0.7864000201225281,vgg16,cifar10,vgg16cifar10
mul8_074,0.25220000743865967,vgg16,cifar10,vgg16cifar10
mul8_411,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_470,0.7505999803543091,vgg16,cifar10,vgg16cifar10
mul8_201,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_266,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_336,0.3000999987125397,vgg16,cifar10,vgg16cifar10
mul8_060,0.784500002861023,vgg16,cifar10,vgg16cifar10
mul8_123,0.7831000089645386,vgg16,cifar10,vgg16cifar10
mul8_033,0.35269999504089355,vgg16,cifar10,vgg16cifar10
mul8_383,0.4262999892234802,vgg16,cifar10,vgg16cifar10
mul8_147,0.22059999406337738,vgg16,cifar10,vgg16cifar10
mul8_483,0.2827000021934509,vgg16,cifar10,vgg16cifar10
mul8_473,0.7602999806404114,vgg16,cifar10,vgg16cifar10
mul8_157,0.7774999737739563,vgg16,cifar10,vgg16cifar10
mul8_244,0.6808000206947327,vgg16,cifar10,vgg16cifar10
mul8_075,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_218,0.6316999793052673,vgg16,cifar10,vgg16cifar10
mul8_365,0.7831000089645386,vgg16,cifar10,vgg16cifar10
mul8_313,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_131,0.29840001463890076,vgg16,cifar10,vgg16cifar10
mul8_196,0.7682999968528748,vgg16,cifar10,vgg16cifar10
mul8_347,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_046,0.26899999380111694,vgg16,cifar10,vgg16cifar10
mul8_282,0.7889000177383423,vgg16,cifar10,vgg16cifar10
mul8_376,0.24979999661445618,vgg16,cifar10,vgg16cifar10
mul8_446,0.3686999976634979,vgg16,cifar10,vgg16cifar10
mul8_371,0.3328000009059906,vgg16,cifar10,vgg16cifar10
mul8_137,0.3555000126361847,vgg16,cifar10,vgg16cifar10
mul8_066,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_404,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_220,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_126,0.45730000734329224,vgg16,cifar10,vgg16cifar10
mul8_163,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_273,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_424,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_045,0.24779999256134033,vgg16,cifar10,vgg16cifar10
mul8_278,0.2549999952316284,vgg16,cifar10,vgg16cifar10
mul8_121,0.2574000060558319,vgg16,cifar10,vgg16cifar10
mul8_143,0.349700003862381,vgg16,cifar10,vgg16cifar10
mul8_108,0.7728000283241272,vgg16,cifar10,vgg16cifar10
mul8_186,0.42320001125335693,vgg16,cifar10,vgg16cifar10
mul8_360,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_398,0.7777000069618225,vgg16,cifar10,vgg16cifar10
mul8_023,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_481,0.4153999984264374,vgg16,cifar10,vgg16cifar10
mul8_086,0.7788000106811523,vgg16,cifar10,vgg16cifar10
mul8_014,0.3433000147342682,vgg16,cifar10,vgg16cifar10
mul8_072,0.7835999727249146,vgg16,cifar10,vgg16cifar10
mul8_169,0.27889999747276306,vgg16,cifar10,vgg16cifar10
mul8_433,0.7843999862670898,vgg16,cifar10,vgg16cifar10
mul8_345,0.2362000048160553,vgg16,cifar10,vgg16cifar10
mul8_409,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_203,0.6381000280380249,vgg16,cifar10,vgg16cifar10
mul8_217,0.2879999876022339,vgg16,cifar10,vgg16cifar10
mul8_418,0.7800999879837036,vgg16,cifar10,vgg16cifar10
mul8_343,0.4172999858856201,vgg16,cifar10,vgg16cifar10
mul8_325,0.30140000581741333,vgg16,cifar10,vgg16cifar10
mul8_321,0.21410000324249268,vgg16,cifar10,vgg16cifar10
mul8_393,0.3059000074863434,vgg16,cifar10,vgg16cifar10
mul8_028,0.7581999897956848,vgg16,cifar10,vgg16cifar10
mul8_352,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_094,0.7818999886512756,vgg16,cifar10,vgg16cifar10
mul8_077,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_083,0.7795000076293945,vgg16,cifar10,vgg16cifar10
mul8_102,0.2378000020980835,vgg16,cifar10,vgg16cifar10
mul8_455,0.7843999862670898,vgg16,cifar10,vgg16cifar10
mul8_436,0.3521000146865845,vgg16,cifar10,vgg16cifar10
mul8_195,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_100,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_213,0.7831000089645386,vgg16,cifar10,vgg16cifar10
mul8_194,0.3700000047683716,vgg16,cifar10,vgg16cifar10
mul8_468,0.6736000180244446,vgg16,cifar10,vgg16cifar10
mul8_020,0.24570000171661377,vgg16,cifar10,vgg16cifar10
mul8_227,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_427,0.24660000205039978,vgg16,cifar10,vgg16cifar10
mul8_389,0.7294999957084656,vgg16,cifar10,vgg16cifar10
mul8_437,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_029,0.7718999981880188,vgg16,cifar10,vgg16cifar10
mul8_361,0.5206000208854675,vgg16,cifar10,vgg16cifar10
mul8_056,0.7620000243186951,vgg16,cifar10,vgg16cifar10
mul8_432,0.7858999967575073,vgg16,cifar10,vgg16cifar10
mul8_236,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_335,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_369,0.2498999983072281,vgg16,cifar10,vgg16cifar10
mul8_070,0.7867000102996826,vgg16,cifar10,vgg16cifar10
mul8_317,0.7849000096321106,vgg16,cifar10,vgg16cifar10
mul8_277,0.3262999951839447,vgg16,cifar10,vgg16cifar10
mul8_357,0.7907000184059143,vgg16,cifar10,vgg16cifar10
mul8_253,0.24529999494552612,vgg16,cifar10,vgg16cifar10
mul8_434,0.37310001254081726,vgg16,cifar10,vgg16cifar10
mul8_306,0.3894999921321869,vgg16,cifar10,vgg16cifar10
mul8_267,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_082,0.29760000109672546,vgg16,cifar10,vgg16cifar10
mul8_250,0.2727000117301941,vgg16,cifar10,vgg16cifar10
mul8_222,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_062,0.6913999915122986,vgg16,cifar10,vgg16cifar10
mul8_090,0.29120001196861267,vgg16,cifar10,vgg16cifar10
mul8_117,0.2513999938964844,vgg16,cifar10,vgg16cifar10
mul8_037,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_078,0.2660999894142151,vgg16,cifar10,vgg16cifar10
mul8_149,0.2662000060081482,vgg16,cifar10,vgg16cifar10
mul8_257,0.2468000054359436,vgg16,cifar10,vgg16cifar10
mul8_353,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_166,0.19089999794960022,vgg16,cifar10,vgg16cifar10
mul8_349,0.26829999685287476,vgg16,cifar10,vgg16cifar10
mul8_098,0.7833999991416931,vgg16,cifar10,vgg16cifar10
mul8_405,0.34040001034736633,vgg16,cifar10,vgg16cifar10
mul8_209,0.3377000093460083,vgg16,cifar10,vgg16cifar10
mul8_459,0.7943999767303467,vgg16,cifar10,vgg16cifar10
mul8_334,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_441,0.28279998898506165,vgg16,cifar10,vgg16cifar10
mul8_358,0.2425999939441681,vgg16,cifar10,vgg16cifar10
mul8_373,0.2696000039577484,vgg16,cifar10,vgg16cifar10
mul8_381,0.2363000065088272,vgg16,cifar10,vgg16cifar10
mul8_114,0.7731000185012817,vgg16,cifar10,vgg16cifar10
mul8_055,0.7789000272750854,vgg16,cifar10,vgg16cifar10
mul8_342,0.7861999869346619,vgg16,cifar10,vgg16cifar10
mul8_076,0.7699000239372253,vgg16,cifar10,vgg16cifar10
mul8_015,0.5339000225067139,vgg16,cifar10,vgg16cifar10
mul8_247,0.7317000031471252,vgg16,cifar10,vgg16cifar10
mul8_069,0.7626000046730042,vgg16,cifar10,vgg16cifar10
mul8_120,0.24150000512599945,vgg16,cifar10,vgg16cifar10
mul8_215,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_205,0.2508000135421753,vgg16,cifar10,vgg16cifar10
mul8_423,0.4352000057697296,vgg16,cifar10,vgg16cifar10
mul8_299,0.7921000123023987,vgg16,cifar10,vgg16cifar10
mul8_235,0.7835000157356262,vgg16,cifar10,vgg16cifar10
mul8_167,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_128,0.1785999983549118,vgg16,cifar10,vgg16cifar10
mul8_413,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_206,0.791700005531311,vgg16,cifar10,vgg16cifar10
mul8_068,0.35899999737739563,vgg16,cifar10,vgg16cifar10
mul8_027,0.7802000045776367,vgg16,cifar10,vgg16cifar10
mul8_412,0.22499999403953552,vgg16,cifar10,vgg16cifar10
mul8_183,0.7009999752044678,vgg16,cifar10,vgg16cifar10
mul8_329,0.27959999442100525,vgg16,cifar10,vgg16cifar10
mul8_269,0.23759999871253967,vgg16,cifar10,vgg16cifar10
mul8_499,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_484,0.7572000026702881,vgg16,cifar10,vgg16cifar10
mul8_315,0.26969999074935913,vgg16,cifar10,vgg16cifar10
mul8_016,0.7727000117301941,vgg16,cifar10,vgg16cifar10
mul8_111,0.7833999991416931,vgg16,cifar10,vgg16cifar10
mul8_175,0.20970000326633453,vgg16,cifar10,vgg16cifar10
mul8_265,0.5084999799728394,vgg16,cifar10,vgg16cifar10
mul8_135,0.5151000022888184,vgg16,cifar10,vgg16cifar10
mul8_225,0.6409000158309937,vgg16,cifar10,vgg16cifar10
mul8_262,0.7838000059127808,vgg16,cifar10,vgg16cifar10
mul8_182,0.23800000548362732,vgg16,cifar10,vgg16cifar10
mul8_290,0.25929999351501465,vgg16,cifar10,vgg16cifar10
mul8_447,0.28839999437332153,vgg16,cifar10,vgg16cifar10
mul8_219,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_165,0.7807999849319458,vgg16,cifar10,vgg16cifar10
mul8_200,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_497,0.25699999928474426,vgg16,cifar10,vgg16cifar10
mul8_006,0.7962999939918518,vgg16,cifar10,vgg16cifar10
mul8_039,0.7850000262260437,vgg16,cifar10,vgg16cifar10
mul8_337,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_380,0.4453999996185303,vgg16,cifar10,vgg16cifar10
mul8_174,0.7825999855995178,vgg16,cifar10,vgg16cifar10
mul8_112,0.350600004196167,vgg16,cifar10,vgg16cifar10
mul8_428,0.3319000005722046,vgg16,cifar10,vgg16cifar10
mul8_469,0.756600022315979,vgg16,cifar10,vgg16cifar10
mul8_188,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_261,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_024,0.2451000064611435,vgg16,cifar10,vgg16cifar10
mul8_249,0.2612000107765198,vgg16,cifar10,vgg16cifar10
mul8_032,0.782800018787384,vgg16,cifar10,vgg16cifar10
mul8_479,0.7366999983787537,vgg16,cifar10,vgg16cifar10
mul8_303,0.78329998254776,vgg16,cifar10,vgg16cifar10
mul8_403,0.7670999765396118,vgg16,cifar10,vgg16cifar10
mul8_079,0.4602000117301941,vgg16,cifar10,vgg16cifar10
mul8_005,0.23749999701976776,vgg16,cifar10,vgg16cifar10
mul8_330,0.4187000095844269,vgg16,cifar10,vgg16cifar10
mul8_091,0.7860999703407288,vgg16,cifar10,vgg16cifar10
mul8_475,0.6377999782562256,vgg16,cifar10,vgg16cifar10
mul8_155,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_189,0.24560000002384186,vgg16,cifar10,vgg16cifar10
mul8_073,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_260,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_067,0.7562000155448914,vgg16,cifar10,vgg16cifar10
mul8_331,0.22280000150203705,vgg16,cifar10,vgg16cifar10
mul8_471,0.24500000476837158,vgg16,cifar10,vgg16cifar10
mul8_093,0.7781000137329102,vgg16,cifar10,vgg16cifar10
mul8_444,0.5443000197410583,vgg16,cifar10,vgg16cifar10
mul8_181,0.7511000037193298,vgg16,cifar10,vgg16cifar10
mul8_204,0.25679999589920044,vgg16,cifar10,vgg16cifar10
mul8_051,0.32429999113082886,vgg16,cifar10,vgg16cifar10
mul8_231,0.4657000005245209,vgg16,cifar10,vgg16cifar10
mul8_241,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_255,0.3361000120639801,vgg16,cifar10,vgg16cifar10
mul8_426,0.27630001306533813,vgg16,cifar10,vgg16cifar10
mul8_047,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_351,0.7813000082969666,vgg16,cifar10,vgg16cifar10
mul8_406,0.41679999232292175,vgg16,cifar10,vgg16cifar10
mul8_461,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_154,0.7893000245094299,vgg16,cifar10,vgg16cifar10
mul8_280,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_284,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_456,0.3382999897003174,vgg16,cifar10,vgg16cifar10
mul8_293,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_496,0.7547000050544739,vgg16,cifar10,vgg16cifar10
mul8_465,0.3337000012397766,vgg16,cifar10,vgg16cifar10
mul8_228,0.7716000080108643,vgg16,cifar10,vgg16cifar10
mul8_421,0.24719999730587006,vgg16,cifar10,vgg16cifar10
mul8_129,0.6945000290870667,vgg16,cifar10,vgg16cifar10
mul8_164,0.2508000135421753,vgg16,cifar10,vgg16cifar10
mul8_176,0.3361999988555908,vgg16,cifar10,vgg16cifar10
mul8_327,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_348,0.7827000021934509,vgg16,cifar10,vgg16cifar10
mul8_292,0.2700999975204468,vgg16,cifar10,vgg16cifar10
mul8_097,0.20190000534057617,vgg16,cifar10,vgg16cifar10
mul8_159,0.7796000242233276,vgg16,cifar10,vgg16cifar10
mul8_153,0.7836999893188477,vgg16,cifar10,vgg16cifar10
mul8_226,0.2572999894618988,vgg16,cifar10,vgg16cifar10
mul8_180,0.7910000085830688,vgg16,cifar10,vgg16cifar10
mul8_450,0.7771999835968018,vgg16,cifar10,vgg16cifar10
mul8_439,0.31790000200271606,vgg16,cifar10,vgg16cifar10
mul8_080,0.28690001368522644,vgg16,cifar10,vgg16cifar10
mul8_356,0.25780001282691956,vgg16,cifar10,vgg16cifar10
mul8_043,0.26409998536109924,vgg16,cifar10,vgg16cifar10
mul8_443,0.4408000111579895,vgg16,cifar10,vgg16cifar10
mul8_460,0.7839999794960022,vgg16,cifar10,vgg16cifar10
mul8_034,0.31130000948905945,vgg16,cifar10,vgg16cifar10
mul8_185,0.33959999680519104,vgg16,cifar10,vgg16cifar10
mul8_341,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_372,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_305,0.7674999833106995,vgg16,cifar10,vgg16cifar10
mul8_089,0.25,vgg16,cifar10,vgg16cifar10
mul8_040,0.3880000114440918,vgg16,cifar10,vgg16cifar10
mul8_256,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_259,0.26019999384880066,vgg16,cifar10,vgg16cifar10
mul8_487,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_272,0.7843000292778015,vgg16,cifar10,vgg16cifar10
mul8_229,0.2711000144481659,vgg16,cifar10,vgg16cifar10
mul8_270,0.26260000467300415,vgg16,cifar10,vgg16cifar10
mul8_268,0.6459000110626221,vgg16,cifar10,vgg16cifar10
mul8_367,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_191,0.7577999830245972,vgg16,cifar10,vgg16cifar10
mul8_309,0.2565999925136566,vgg16,cifar10,vgg16cifar10
mul8_457,0.7688999772071838,vgg16,cifar10,vgg16cifar10
mul8_052,0.27889999747276306,vgg16,cifar10,vgg16cifar10
mul8_105,0.29030001163482666,vgg16,cifar10,vgg16cifar10
mul8_295,0.2992999851703644,vgg16,cifar10,vgg16cifar10
mul8_384,0.2653000056743622,vgg16,cifar10,vgg16cifar10
mul8_493,0.2802000045776367,vgg16,cifar10,vgg16cifar10
mul8_486,0.7371000051498413,vgg16,cifar10,vgg16cifar10
mul8_179,0.39809998869895935,vgg16,cifar10,vgg16cifar10
mul8_054,0.5370000004768372,vgg16,cifar10,vgg16cifar10
mul8_482,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_000,0.5281000137329102,vgg16,cifar10,vgg16cifar10
mul8_294,0.4221000075340271,vgg16,cifar10,vgg16cifar10
mul8_359,0.2612000107765198,vgg16,cifar10,vgg16cifar10
mul8_390,0.7699999809265137,vgg16,cifar10,vgg16cifar10
mul8_274,0.7329999804496765,vgg16,cifar10,vgg16cifar10
mul8_001,0.27140000462532043,vgg16,cifar10,vgg16cifar10
mul8_308,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_010,0.7642999887466431,vgg16,cifar10,vgg16cifar10
mul8_234,0.2662999927997589,vgg16,cifar10,vgg16cifar10
mul8_312,0.7084000110626221,vgg16,cifar10,vgg16cifar10
mul8_354,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_048,0.7501000165939331,vgg16,cifar10,vgg16cifar10
mul8_084,0.299699991941452,vgg16,cifar10,vgg16cifar10
mul8_214,0.23819999396800995,vgg16,cifar10,vgg16cifar10
mul8_199,0.2786000072956085,vgg16,cifar10,vgg16cifar10
mul8_071,0.23909999430179596,vgg16,cifar10,vgg16cifar10
mul8_059,0.25519999861717224,vgg16,cifar10,vgg16cifar10
mul8_171,0.7861999869346619,vgg16,cifar10,vgg16cifar10
mul8_230,0.3041999936103821,vgg16,cifar10,vgg16cifar10
mul8_291,0.7620000243186951,vgg16,cifar10,vgg16cifar10
mul8_127,0.7871999740600586,vgg16,cifar10,vgg16cifar10
mul8_019,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_156,0.7824000120162964,vgg16,cifar10,vgg16cifar10
mul8_279,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_251,0.23520000278949738,vgg16,cifar10,vgg16cifar10
mul8_451,0.2542000114917755,vgg16,cifar10,vgg16cifar10
mul8_119,0.7738999724388123,vgg16,cifar10,vgg16cifar10
mul8_030,0.7188000082969666,vgg16,cifar10,vgg16cifar10
mul8_310,0.273499995470047,vgg16,cifar10,vgg16cifar10
mul8_064,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_132,0.7849000096321106,vgg16,cifar10,vgg16cifar10
mul8_281,0.24690000712871552,vgg16,cifar10,vgg16cifar10
mul8_104,0.77920001745224,vgg16,cifar10,vgg16cifar10
mul8_370,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_170,0.4049000144004822,vgg16,cifar10,vgg16cifar10
mul8_223,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_173,0.7470999956130981,vgg16,cifar10,vgg16cifar10
mul8_431,0.7871999740600586,vgg16,cifar10,vgg16cifar10
mul8_237,0.2799000144004822,vgg16,cifar10,vgg16cifar10
mul8_208,0.27790001034736633,vgg16,cifar10,vgg16cifar10
mul8_042,0.7793999910354614,vgg16,cifar10,vgg16cifar10
mul8_339,0.2897999882698059,vgg16,cifar10,vgg16cifar10
mul8_296,0.25760000944137573,vgg16,cifar10,vgg16cifar10
mul8_142,0.786899983882904,vgg16,cifar10,vgg16cifar10
mul8_311,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_316,0.777400016784668,vgg16,cifar10,vgg16cifar10
mul8_125,0.7836999893188477,vgg16,cifar10,vgg16cifar10
mul8_232,0.2524999976158142,vgg16,cifar10,vgg16cifar10
mul8_007,0.4659000039100647,vgg16,cifar10,vgg16cifar10
mul8_476,0.2777000069618225,vgg16,cifar10,vgg16cifar10
mul8_458,0.4050999879837036,vgg16,cifar10,vgg16cifar10
mul8_026,0.2687999904155731,vgg16,cifar10,vgg16cifar10
mul8_053,0.274399995803833,vgg16,cifar10,vgg16cifar10
mul8_044,0.25220000743865967,vgg16,cifar10,vgg16cifar10
mul8_152,0.7565000057220459,vgg16,cifar10,vgg16cifar10
mul8_378,0.7824000120162964,vgg16,cifar10,vgg16cifar10
mul8_319,0.7706999778747559,vgg16,cifar10,vgg16cifar10
mul8_340,0.781499981880188,vgg16,cifar10,vgg16cifar10
mul8_207,0.2535000145435333,vgg16,cifar10,vgg16cifar10
mul8_298,0.10000000149011612,vgg16,cifar10,vgg16cifar10
mul8_041,0.7860000133514404,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j1_k1,0.7663999795913696,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j2_k1,0.7605000138282776,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j1_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j5_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j3_k1,0.7646999955177307,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j2_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j3_k3,0.21660000085830688,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j3_k3,0.1931000053882599,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j2_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j3_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j2_k4,0.21379999816417694,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j5_k4,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j4_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j6_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j4_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j2_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j1_k8,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j5_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j2_k7,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j1_k4,0.7408999800682068,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j1_k8,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j2_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j6_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j2_k3,0.7519000172615051,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j1_k8,0.10109999775886536,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j4_k5,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta1_j6_k2,0.10369999706745148,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j3_k2,0.7623000144958496,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j7_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j4_k1,0.7559999823570251,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j1_k3,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j4_k2,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j5_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta2_j2_k1,0.7627000212669373,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta4_j3_k6,0.10000000149011612,vgg16,cifar10,vgg16cifar10
ReFAM_new1_sta3_j6_k1,0.10000000149011612,vgg16,cifar10,vgg16cifar10
